,pathway,description,#SampleID,Abundance,Group,relative_abundance
3568,PWY-7210,pyrimidine deoxyribonucleotides biosynthesis from CTP,AB8,19644.882508845443,CN,0.0021462833097776112
3569,PWY-7211,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,AB8,30417.338327280137,CN,0.0033232179194914945
3570,PWY-7219,adenosine ribonucleotides de novo biosynthesis,AB8,83273.15619629735,CN,0.009097930986155904
3571,PWY-722,nicotinate degradation I,AB8,7.893687588732865,CN,8.624174726760295e-07
3572,PWY-7220,adenosine deoxyribonucleotides de novo biosynthesis II,AB8,78966.19183599154,CN,0.008627377613379604
3573,PWY-7221,guanosine ribonucleotides de novo biosynthesis,AB8,73458.08012923386,CN,0.008025594007940291
3574,PWY-7222,guanosine deoxyribonucleotides de novo biosynthesis II,AB8,78966.19183599154,CN,0.008627377613379604
3575,PWY-7228,superpathway of guanosine nucleotides de novo biosynthesis I,AB8,40381.83492512591,CN,0.0044118796983879825
3576,PWY-7229,superpathway of adenosine nucleotides de novo biosynthesis I,AB8,82848.52636713476,CN,0.009051538450351476
3577,PWY-7234,inosine-5'-phosphate biosynthesis III,AB8,29653.721491655928,CN,0.0032397896745718583
3578,PWY-7237,"myo-, chiro- and scillo-inositol degradation",AB8,621.35,CN,6.788501452883955e-05
3579,PWY-7242,D-fructuronate degradation,AB8,28703.45068962411,CN,0.0031359687247009935
3580,PWY-7254,TCA cycle VII (acetate-producers),AB8,1215.649539683463,CN,0.00013281465625394542
3581,PWY-7255,ergothioneine biosynthesis I (bacteria),AB8,1.999197877707194,CN,2.1842049887209795e-07
3582,PWY-7286,7-(3-amino-3-carboxypropyl)-wyosine biosynthesis,AB8,7.999771175884228,CN,8.7400753601399e-07
3583,PWY-7295,L-arabinose degradation IV,AB8,9.695895559441515,CN,1.0593160230510955e-06
3584,PWY-7315,dTDP-N-acetylthomosamine biosynthesis,AB8,16258.005117405615,CN,0.0017762531803412376
3585,PWY-7323,superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,AB8,44573.6766207883,CN,0.00486985545184841
3586,PWY-7328,superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,AB8,7743.79013811507,CN,0.0008460405665634922
3587,PWY-7332,superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis,AB8,844.1458657794011,CN,9.222636897544779e-05
3588,PWY-7347,sucrose biosynthesis III,AB8,0.0,CN,0.0
3589,PWY-7371,"1,4-dihydroxy-6-naphthoate biosynthesis II",AB8,1539.5908092779869,CN,0.000168206557425451
3590,PWY-7373,superpathway of demethylmenaquinol-6 biosynthesis II,AB8,583.896387246801,CN,6.379305501180657e-05
3591,PWY-7374,"1,4-dihydroxy-6-naphthoate biosynthesis I",AB8,1088.7733934079636,CN,0.00011895292126838907
3592,PWY-7376,"cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)",AB8,35.29682260576606,CN,3.856321421765995e-06
3593,PWY-7377,"cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)",AB8,2535.4173380442894,CN,0.000277004655717081
3594,PWY-7385,"1,3-propanediol biosynthesis (engineered)",AB8,0.0,CN,0.0
3595,PWY-7391,isoprene biosynthesis II (engineered),AB8,23.97402595250894,CN,2.6192598376130134e-06
3596,PWY-7392,taxadiene biosynthesis (engineered),AB8,42662.70601791564,CN,0.004661074141572083
3597,PWY-7400,L-arginine biosynthesis IV (archaebacteria),AB8,45133.95656663662,CN,0.004931068314589426
3598,PWY-7401,crotonate fermentation (to acetate and cyclohexane carboxylate),AB8,0.0,CN,0.0
3599,PWY-7431,aromatic biogenic amine degradation (bacteria),AB8,94.22394994321937,CN,1.029434973985692e-05
3600,PWY-7446,sulfoglycolysis,AB8,0.0,CN,0.0
3601,PWY-7456,mannan degradation,AB8,5030.280874024596,CN,0.0005495786436264641
3602,PWY-7527,L-methionine salvage cycle III,AB8,0.0,CN,0.0
3603,PWY-7528,L-methionine salvage cycle I (bacteria and plants),AB8,0.0,CN,0.0
3604,PWY-7539,6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),AB8,50987.02159218153,CN,0.005570539473030497
3605,PWY-7560,methylerythritol phosphate pathway II,AB8,60925.34969420447,CN,0.006656342237331136
3606,PWY-7616,methanol oxidation to carbon dioxide,AB8,7.076717602636845,CN,7.731601790802234e-07
3607,PWY-7644,heparin degradation,AB8,0.0,CN,0.0
3608,PWY-7663,gondoate biosynthesis (anaerobic),AB8,84140.7064573451,CN,0.009192714380500034
3609,PWY-7664,oleate biosynthesis IV (anaerobic),AB8,48938.21198540178,CN,0.005346698690986448
3610,PWY-841,superpathway of purine nucleotides de novo biosynthesis I,AB8,50815.749886825295,CN,0.0055518273426587465
3611,PWY-922,mevalonate pathway I,AB8,16288.4141188455,CN,0.001779575487421875
3612,PWY0-1061,superpathway of L-alanine biosynthesis,AB8,29157.43195892487,CN,0.003185568024712747
3613,PWY0-1241,ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,AB8,4202.592835448525,CN,0.00045915035920692063
3614,PWY0-1261,anhydromuropeptides recycling,AB8,31724.98403047854,CN,0.003466083530757606
3615,PWY0-1277,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation,AB8,0.8033166918008825,CN,8.776561566614988e-08
3616,PWY0-1296,purine ribonucleosides degradation,AB8,40628.47275615692,CN,0.00443882588450354
3617,PWY0-1297,superpathway of purine deoxyribonucleosides degradation,AB8,40625.08150823659,CN,0.004438455376876047
3618,PWY0-1298,superpathway of pyrimidine deoxyribonucleosides degradation,AB8,40476.01345692008,CN,0.0044221690860103404
3619,PWY0-1319,CDP-diacylglycerol biosynthesis II,AB8,77997.32628108008,CN,0.008521525111131826
3620,PWY0-1338,polymyxin resistance,AB8,38.30334072197133,CN,4.184795753462807e-06
3621,PWY0-1415,superpathway of heme biosynthesis from uroporphyrinogen-III,AB8,5174.406340713773,CN,0.0005653249370201561
3622,PWY0-1479,tRNA processing,AB8,6699.87611236137,CN,0.0007319887136542635
3623,PWY0-1533,methylphosphonate degradation I,AB8,1723.9205427493237,CN,0.00018834533047574283
3624,PWY0-1586,peptidoglycan maturation (meso-diaminopimelate containing),AB8,58987.29559016712,CN,0.006444601944404037
3625,PWY0-162,superpathway of pyrimidine ribonucleotides de novo biosynthesis,AB8,51321.57628704846,CN,0.005607090934077786
3626,PWY0-166,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),AB8,39037.67364167967,CN,0.004265024611471025
3627,PWY0-321,phenylacetate degradation I (aerobic),AB8,10.468620029419856,CN,1.1437393140646458e-06
3628,PWY0-41,allantoin degradation IV (anaerobic),AB8,32.42729570516444,CN,3.542813937516801e-06
3629,PWY0-42,2-methylcitrate cycle I,AB8,66.36793001678234,CN,7.250966272532833e-06
3630,PWY0-781,aspartate superpathway,AB8,23162.952770194333,CN,0.002530646793812612
3631,PWY0-845,superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,AB8,11229.587603871589,CN,0.0012268781164266505
3632,PWY0-862,(5Z)-dodec-5-enoate biosynthesis,AB8,45107.65435601731,CN,0.004928194691108245
3633,PWY1G-0,mycothiol biosynthesis,AB8,4.999735749219668,CN,5.462414645145822e-07
3634,PWY490-3,nitrate reduction VI (assimilatory),AB8,7987.837754242035,CN,0.0008727037611663855
3635,PWY4FS-7,phosphatidylglycerol biosynthesis I (plastidic),AB8,68124.19121018045,CN,0.0074428449506212975
3636,PWY4FS-8,phosphatidylglycerol biosynthesis II (non-plastidic),AB8,68124.19121018045,CN,0.0074428449506212975
3637,PWYG-321,mycolate biosynthesis,AB8,44699.607841281766,CN,0.004883613949849269
3638,PYRIDNUCSAL-PWY,NAD salvage pathway I,AB8,51965.02246999936,CN,0.00567739004645913
3639,PYRIDNUCSYN-PWY,NAD biosynthesis I (from aspartate),AB8,51874.94951544584,CN,0.005667549209847685
3640,PYRIDOXSYN-PWY,pyridoxal 5'-phosphate biosynthesis I,AB8,8732.095600847837,CN,0.0009540169578028025
3641,REDCITCYC,TCA cycle VIII (helicobacter),AB8,9485.516000229383,CN,0.001036331200594048
3642,RHAMCAT-PWY,L-rhamnose degradation I,AB8,13634.84798095077,CN,0.0014896625948102706
3643,RIBOSYN2-PWY,flavin biosynthesis I (bacteria and plants),AB8,56626.91861938153,CN,0.006186721160698689
3644,RUMP-PWY,formaldehyde oxidation I,AB8,2464.531800632589,CN,0.0002692601224635558
3645,SALVADEHYPOX-PWY,adenosine nucleotides degradation II,AB8,29375.694184280324,CN,0.003209414060504735
3646,SER-GLYSYN-PWY,superpathway of L-serine and glycine biosynthesis I,AB8,66132.81979039544,CN,0.007225279524107383
3647,SO4ASSIM-PWY,sulfate reduction I (assimilatory),AB8,12991.063048607422,CN,0.0014193264726801086
3648,SUCSYN-PWY,sucrose biosynthesis I (from photosynthesis),AB8,0.0,CN,0.0
3649,SULFATE-CYS-PWY,superpathway of sulfate assimilation and cysteine biosynthesis,AB8,23337.347621127046,CN,0.002549700140540418
3650,TCA,TCA cycle I (prokaryotic),AB8,35487.19269640207,CN,0.0038771201284026444
3651,TCA-GLYOX-BYPASS,superpathway of glyoxylate bypass and TCA,AB8,562.355427483398,CN,6.143961755062726e-05
3652,TEICHOICACID-PWY,teichoic acid (poly-glycerol) biosynthesis,AB8,16369.496114324667,CN,0.0017884340251882395
3653,THISYN-PWY,superpathway of thiamin diphosphate biosynthesis I,AB8,43070.131506769096,CN,0.00470558703322773
3654,THREOCAT-PWY,superpathway of L-threonine metabolism,AB8,0.8924736116691023,CN,9.750637176271493e-08
3655,THRESYN-PWY,superpathway of L-threonine biosynthesis,AB8,70275.252519419,CN,0.007677857147016378
3656,TRNA-CHARGING-PWY,tRNA charging,AB8,71803.23358647086,CN,0.007844795292886834
3657,TRPSYN-PWY,L-tryptophan biosynthesis,AB8,48534.22321876481,CN,0.0053025612752100925
3658,TYRFUMCAT-PWY,L-tyrosine degradation I,AB8,1184.1464847452555,CN,0.0001293728193791035
3659,UBISYN-PWY,superpathway of ubiquinol-8 biosynthesis (prokaryotic),AB8,4490.499552519209,CN,0.0004906053389627649
3660,UDPNAGSYN-PWY,UDP-N-acetyl-D-glucosamine biosynthesis I,AB8,44018.66569237917,CN,0.004809218250691705
3661,VALDEG-PWY,L-valine degradation I,AB8,0.0,CN,0.0
3662,VALSYN-PWY,L-valine biosynthesis,AB8,66140.09473443676,CN,0.007226074341331075
3663,1CMET2-PWY,N10-formyl-tetrahydrofolate biosynthesis,AB9,71401.72050945526,CN,0.00740175962585604
3664,3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,4-hydroxyphenylacetate degradation,AB9,12.030514978857532,CN,1.2471265315934803e-06
3665,AEROBACTINSYN-PWY,aerobactin biosynthesis,AB9,0.0,CN,0.0
3666,ALL-CHORISMATE-PWY,superpathway of chorismate metabolism,AB9,790.5299883312149,CN,8.19491870631266e-05
3667,ANAEROFRUCAT-PWY,homolactic fermentation,AB9,80057.09072690092,CN,0.008299006490010278
3668,ANAGLYCOLYSIS-PWY,glycolysis III (from glucose),AB9,89062.7920223286,CN,0.009232569936036609
3669,ARG+POLYAMINE-SYN,superpathway of arginine and polyamine biosynthesis,AB9,20448.232165950885,CN,0.0021197374262994597
3670,ARGDEG-PWY,"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation",AB9,27.343331759157163,CN,2.834508294859865e-06
3671,ARGORNPROST-PWY,"arginine, ornithine and proline interconversion",AB9,2321.7227914238,CN,0.00024067815029351838
3672,ARGSYN-PWY,L-arginine biosynthesis I (via L-ornithine),AB9,47272.95950059447,CN,0.0049004853178557855
3673,ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),AB9,45978.39947599997,CN,0.004766286561090227
3674,ARO-PWY,chorismate biosynthesis I,AB9,64806.24764519238,CN,0.0067180491436462245
3675,ASPASN-PWY,superpathway of L-aspartate and L-asparagine biosynthesis,AB9,74940.89735045053,CN,0.00776864344971256
3676,AST-PWY,L-arginine degradation II (AST pathway),AB9,567.0939093113583,CN,5.8786998017139264e-05
3677,BIOTIN-BIOSYNTHESIS-PWY,biotin biosynthesis I,AB9,19682.25321473081,CN,0.0020403332882066596
3678,BRANCHED-CHAIN-AA-SYN-PWY,superpathway of branched amino acid biosynthesis,AB9,63673.07121437044,CN,0.006600579991715652
3679,CALVIN-PWY,Calvin-Benson-Bassham cycle,AB9,85366.8182820012,CN,0.008849431980617778
3680,CATECHOL-ORTHO-CLEAVAGE-PWY,catechol degradation to &beta;-ketoadipate,AB9,10.933001515917129,CN,1.1333543314158951e-06
3681,CENTBENZCOA-PWY,benzoyl-CoA degradation II (anaerobic),AB9,0.0,CN,0.0
3682,CENTFERM-PWY,pyruvate fermentation to butanoate,AB9,6795.714958790964,CN,0.0007044682992497915
3683,CHLOROPHYLL-SYN,"chlorophyllide a biosynthesis I (aerobic, light-dependent)",AB9,0.0,CN,0.0
3684,COA-PWY,coenzyme A biosynthesis I,AB9,79892.42563698425,CN,0.00828193671346096
3685,COBALSYN-PWY,adenosylcobalamin salvage from cobinamide I,AB9,42958.830879325775,CN,0.004453267200115499
3686,CODH-PWY,reductive acetyl coenzyme A pathway,AB9,1599.8529793223092,CN,0.00016584652449775692
3687,COLANSYN-PWY,colanic acid building blocks biosynthesis,AB9,49612.77816858809,CN,0.005143039351918397
3688,COMPLETE-ARO-PWY,superpathway of aromatic amino acid biosynthesis,AB9,67041.85387852973,CN,0.0069498001412295
3689,CRNFORCAT-PWY,creatinine degradation I,AB9,85.9756612194238,CN,8.912546833320879e-06
3690,DAPLYSINESYN-PWY,L-lysine biosynthesis I,AB9,60400.98430049371,CN,0.006261383672094509
3691,DENITRIFICATION-PWY,nitrate reduction I (denitrification),AB9,38.44014205521824,CN,3.984843634668543e-06
3692,DENOVOPURINE2-PWY,superpathway of purine nucleotides de novo biosynthesis II,AB9,62615.46773099766,CN,0.006490945003825455
3693,DHGLUCONATE-PYR-CAT-PWY,glucose degradation (oxidative),AB9,10.678418942715112,CN,1.106963384554556e-06
3694,DTDPRHAMSYN-PWY,dTDP-L-rhamnose biosynthesis I,AB9,75502.0455017531,CN,0.007826814089030491
3695,ECASYN-PWY,enterobacterial common antigen biosynthesis,AB9,24.810391655210825,CN,2.5719345968826727e-06
3696,ENTBACSYN-PWY,enterobactin biosynthesis,AB9,100.56497437105205,CN,1.0424927603478826e-05
3697,FAO-PWY,fatty acid &beta;-oxidation I,AB9,3720.863346232458,CN,0.00038571810165028087
3698,FASYN-ELONG-PWY,fatty acid elongation -- saturated,AB9,65963.72170007181,CN,0.006838037074836873
3699,FASYN-INITIAL-PWY,superpathway of fatty acid biosynthesis initiation (E. coli),AB9,27104.60684225027,CN,0.0028097612097890885
3700,FERMENTATION-PWY,mixed acid fermentation,AB9,55713.86868660485,CN,0.005775500378735944
3701,FOLSYN-PWY,superpathway of tetrahydrofolate biosynthesis and salvage,AB9,60533.49393321907,CN,0.006275120098087406
3702,FUC-RHAMCAT-PWY,superpathway of fucose and rhamnose degradation,AB9,5941.504746786151,CN,0.0006159177907452536
3703,FUCCAT-PWY,fucose degradation,AB9,7544.121317322095,CN,0.0007820507990661103
3704,GALACT-GLUCUROCAT-PWY,superpathway of hexuronide and hexuronate degradation,AB9,19625.756027705283,CN,0.0020344765862264236
3705,GALACTARDEG-PWY,D-galactarate degradation I,AB9,117.74848683196954,CN,1.2206232421571699e-05
3706,GALACTUROCAT-PWY,D-galacturonate degradation I,AB9,31794.656908233483,CN,0.0032959486990253037
3707,GALLATE-DEGRADATION-I-PWY,gallate degradation II,AB9,0.5148062015503876,CN,5.336666582524955e-08
3708,GALLATE-DEGRADATION-II-PWY,gallate degradation I,AB9,0.5148062015503876,CN,5.336666582524955e-08
3709,GLCMANNANAUT-PWY,"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",AB9,31801.806083998425,CN,0.0032966898083453245
3710,GLUCARDEG-PWY,D-glucarate degradation I,AB9,1421.2904663907004,CN,0.00014733609100290077
3711,GLUCARGALACTSUPER-PWY,superpathway of D-glucarate and D-galactarate degradation,AB9,117.74848683196954,CN,1.2206232421571699e-05
3712,GLUCONEO-PWY,gluconeogenesis I,AB9,74777.74492838982,CN,0.007751730481763704
3713,GLUCOSE1PMETAB-PWY,glucose and glucose-1-phosphate degradation,AB9,1110.2085415415652,CN,0.00011508821776885175
3714,GLUCUROCAT-PWY,superpathway of &beta;-D-glucuronide and D-glucuronate degradation,AB9,18811.7190274126,CN,0.0019500905776018635
3715,GLUTORN-PWY,L-ornithine biosynthesis,AB9,39531.94013100602,CN,0.004098023357219951
3716,GLYCOCAT-PWY,glycogen degradation I (bacterial),AB9,75771.66535488264,CN,0.00785476385451211
3717,GLYCOGENSYNTH-PWY,glycogen biosynthesis I (from ADP-D-Glucose),AB9,74156.44860774826,CN,0.007687324666483543
3718,GLYCOL-GLYOXDEG-PWY,superpathway of glycol metabolism and degradation,AB9,177.35121147112335,CN,1.83848656208471e-05
3719,GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),AB9,86967.04148979076,CN,0.009015316884332474
3720,GLYCOLYSIS-E-D,superpathway of glycolysis and Entner-Doudoroff,AB9,28371.598843219475,CN,0.002941102165891324
3721,GLYCOLYSIS-TCA-GLYOX-BYPASS,"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",AB9,739.9452534238933,CN,7.670539117347346e-05
3722,GLYOXYLATE-BYPASS,glyoxylate cycle,AB9,229.96139176069056,CN,2.3838626476998446e-05
3723,GOLPDLCAT-PWY,"superpathway of glycerol degradation to 1,3-propanediol",AB9,2958.8165038551665,CN,0.0003067215801284727
3724,HCAMHPDEG-PWY,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,AB9,0.4283147853736088,CN,4.4400653974658115e-08
3725,HEME-BIOSYNTHESIS-II,heme biosynthesis I (aerobic),AB9,10856.928232339844,CN,0.0011254683007296447
3726,HEMESYN2-PWY,heme biosynthesis II (anaerobic),AB9,17860.980016566355,CN,0.0018515335459925737
3727,HEXITOLDEGSUPER-PWY,superpathway of hexitol degradation (bacteria),AB9,1889.379782130409,CN,0.00019585991611266055
3728,HISDEG-PWY,L-histidine degradation I,AB9,20869.777986353394,CN,0.002163436384974979
3729,HISTSYN-PWY,L-histidine biosynthesis,AB9,49266.57443371506,CN,0.0051071506253048075
3730,HOMOSER-METSYN-PWY,L-methionine biosynthesis I,AB9,9615.91315295386,CN,0.0009968202059199224
3731,HSERMETANA-PWY,L-methionine biosynthesis III,AB9,9810.937233998193,CN,0.0010170371048803958
3732,ILEUSYN-PWY,L-isoleucine biosynthesis I (from threonine),AB9,68737.59432975104,CN,0.0071255867065702985
3733,KDO-NAGLIPASYN-PWY,superpathway of (Kdo)2-lipid A biosynthesis,AB9,3894.476378474967,CN,0.00040371545414271667
3734,KETOGLUCONMET-PWY,ketogluconate metabolism,AB9,0.3399616774407426,CN,3.5241652448500366e-08
3735,LACTOSECAT-PWY,lactose and galactose degradation I,AB9,7413.930965252162,CN,0.0007685547980628907
3736,LEU-DEG2-PWY,L-leucine degradation I,AB9,2399.453670354199,CN,0.00024873601328679376
3737,LIPASYN-PWY,phospholipases,AB9,0.0,CN,0.0
3738,LPSSYN-PWY,superpathway of lipopolysaccharide biosynthesis,AB9,6.394379655870456,CN,6.628644356398894e-07
3739,MET-SAM-PWY,superpathway of S-adenosyl-L-methionine biosynthesis,AB9,14205.971597082334,CN,0.0014726422033404286
3740,METH-ACETATE-PWY,methanogenesis from acetate,AB9,13050.62508365494,CN,0.0013528748207627497
3741,METHANOGENESIS-PWY,methanogenesis from H2 and CO2,AB9,0.0,CN,0.0
3742,METHGLYUT-PWY,superpathway of methylglyoxal degradation,AB9,24.64829106975765,CN,2.5551306661065783e-06
3743,METHYLGALLATE-DEGRADATION-PWY,methylgallate degradation,AB9,0.6435070284452729,CN,6.670825728170052e-08
3744,NAD-BIOSYNTHESIS-II,NAD salvage pathway II,AB9,26.912209076576183,CN,2.789816564143151e-06
3745,NADSYN-PWY,NAD biosynthesis II (from tryptophan),AB9,0.0,CN,0.0
3746,NAGLIPASYN-PWY,lipid IVA biosynthesis,AB9,35700.18996720162,CN,0.003700810328507864
3747,NONMEVIPP-PWY,methylerythritol phosphate pathway I,AB9,66163.60755948484,CN,0.006858757963261221
3748,NONOXIPENT-PWY,pentose phosphate pathway (non-oxidative branch),AB9,99500.78153616082,CN,0.010314609539667183
3749,OANTIGEN-PWY,O-antigen building blocks biosynthesis (E. coli),AB9,57810.12668588263,CN,0.005992806036270867
3750,ORNARGDEG-PWY,superpathway of L-arginine and L-ornithine degradation,AB9,27.343331759157163,CN,2.834508294859865e-06
3751,ORNDEG-PWY,superpathway of ornithine degradation,AB9,20.567587047325187,CN,2.1321101833675217e-06
3752,P101-PWY,ectoine biosynthesis,AB9,0.0,CN,0.0
3753,P105-PWY,TCA cycle IV (2-oxoglutarate decarboxylase),AB9,888.3932973052111,CN,9.209405029678605e-05
3754,P108-PWY,pyruvate fermentation to propanoate I,AB9,22995.27412330777,CN,0.002383772973213613
3755,P122-PWY,heterolactic fermentation,AB9,38261.34532550614,CN,0.003966308921418281
3756,P124-PWY,Bifidobacterium shunt,AB9,52258.614190118176,CN,0.005417316247503897
3757,P125-PWY,"superpathway of (R,R)-butanediol biosynthesis",AB9,475.2762804956691,CN,4.9268851772752784e-05
3758,P161-PWY,acetylene degradation,AB9,54900.503040194926,CN,0.005691183965073922
3759,P162-PWY,L-glutamate degradation V (via hydroxyglutarate),AB9,1702.1052422742462,CN,0.00017644636251524333
3760,P163-PWY,L-lysine fermentation to acetate and butanoate,AB9,1103.7172397467302,CN,0.00011441530603505264
3761,P164-PWY,purine nucleobases degradation I (anaerobic),AB9,16097.48101185384,CN,0.0016687228848462521
3762,P184-PWY,protocatechuate degradation I (meta-cleavage pathway),AB9,0.0,CN,0.0
3763,P221-PWY,octane oxidation,AB9,11.998003490803326,CN,1.2437562735949457e-06
3764,P23-PWY,reductive TCA cycle I,AB9,25095.493365761544,CN,0.0026014892674894874
3765,P241-PWY,coenzyme B biosynthesis,AB9,0.0,CN,0.0
3766,P261-PWY,coenzyme M biosynthesis I,AB9,0.0,CN,0.0
3767,P281-PWY,3-phenylpropanoate degradation,AB9,40.950304213238994,CN,4.245056088696585e-06
3768,P341-PWY,glycolysis V (Pyrococcus),AB9,0.0,CN,0.0
3769,P381-PWY,adenosylcobalamin biosynthesis II (late cobalt incorporation),AB9,73.1595537481297,CN,7.583982953279715e-06
3770,P4-PWY,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",AB9,25720.29343184173,CN,0.002666258293646667
3771,P42-PWY,incomplete reductive TCA cycle,AB9,62047.95176977797,CN,0.006432114254386742
3772,P441-PWY,superpathway of N-acetylneuraminate degradation,AB9,37988.01538013783,CN,0.003937974554406821
3773,P461-PWY,"hexitol fermentation to lactate, formate, ethanol and acetate",AB9,15199.644608965957,CN,0.0015756499281989493
3774,P562-PWY,myo-inositol degradation I,AB9,72.65791703923871,CN,7.531981484516439e-06
3775,P621-PWY,nylon-6 oligomer degradation,AB9,0.0,CN,0.0
3776,PANTO-PWY,phosphopantothenate biosynthesis I,AB9,46193.54386563642,CN,0.004788589203737747
3777,PANTOSYN-PWY,pantothenate and coenzyme A biosynthesis I,AB9,55626.41395198707,CN,0.005766434505824686
3778,PENTOSE-P-PWY,pentose phosphate pathway,AB9,37349.03597841222,CN,0.003871735647225026
3779,PEPTIDOGLYCANSYN-PWY,peptidoglycan biosynthesis I (meso-diaminopimelate containing),AB9,82445.21896819698,CN,0.008546568468512617
3780,PHOSLIPSYN-PWY,superpathway of phospholipid biosynthesis I (bacteria),AB9,78177.0418987271,CN,0.008104113854206464
3781,POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,AB9,9411.50740792026,CN,0.0009756307698658937
3782,POLYAMSYN-PWY,superpathway of polyamine biosynthesis I,AB9,13240.682595356928,CN,0.0013725768672494328
3783,POLYISOPRENSYN-PWY,polyisoprenoid biosynthesis (E. coli),AB9,57413.56999120332,CN,0.005951697540409741
3784,PPGPPMET-PWY,ppGpp biosynthesis,AB9,1643.067504951482,CN,0.00017032629793697223
3785,PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,protocatechuate degradation II (ortho-cleavage pathway),AB9,24.451684968193355,CN,2.534749769198599e-06
3786,PRPP-PWY,"superpathway of histidine, purine, and pyrimidine biosynthesis",AB9,33805.20029486755,CN,0.0035043688709628868
3787,PWY-1269,CMP-3-deoxy-D-manno-octulosonate biosynthesis I,AB9,32889.82951033212,CN,0.0034094782371333378
3788,PWY-1361,benzoyl-CoA degradation I (aerobic),AB9,0.0,CN,0.0
3789,PWY-1541,superpathway of taurine degradation,AB9,63.31024729742163,CN,6.56296835714151e-06
3790,PWY-1622,formaldehyde assimilation I (serine pathway),AB9,108.95821582391542,CN,1.1295001255382475e-05
3791,PWY-181,photorespiration,AB9,423.4163630266888,CN,4.389286586396375e-05
3792,PWY-1861,formaldehyde assimilation II (RuMP Cycle),AB9,1151.797789718291,CN,0.0001193995090910746
3793,PWY-1882,superpathway of C1 compounds oxidation to CO2,AB9,0.0,CN,0.0
3794,PWY-2941,L-lysine biosynthesis II,AB9,35876.49643330963,CN,0.0037190868920598977
3795,PWY-2942,L-lysine biosynthesis III,AB9,81473.58697824823,CN,0.008445845595407052
3796,PWY-3001,superpathway of L-isoleucine biosynthesis I,AB9,68250.28469739194,CN,0.0070750704341842755
3797,PWY-3661,glycine betaine degradation I,AB9,208.3563085738815,CN,2.1598965705459923e-05
3798,PWY-3781,aerobic respiration I (cytochrome c),AB9,22482.927353786778,CN,0.002330661260974465
3799,PWY-3801,sucrose degradation II (sucrose synthase),AB9,0.0,CN,0.0
3800,PWY-4361,S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation,AB9,0.0,CN,0.0
3801,PWY-4984,urea cycle,AB9,11004.803231017668,CN,0.0011407975559223412
3802,PWY-5005,biotin biosynthesis II,AB9,133.94383419958478,CN,1.388510048549257e-05
3803,PWY-5022,4-aminobutanoate degradation V,AB9,4717.684200811347,CN,0.0004890521432250394
3804,PWY-5028,L-histidine degradation II,AB9,22.48562192804745,CN,2.3309405902515362e-06
3805,PWY-5088,L-glutamate degradation VIII (to propanoate),AB9,22.74646153992231,CN,2.3579801642873417e-06
3806,PWY-5097,L-lysine biosynthesis VI,AB9,80908.11187375546,CN,0.008387226408530358
3807,PWY-5100,pyruvate fermentation to acetate and lactate II,AB9,86993.48100661369,CN,0.009018057699914378
3808,PWY-5101,L-isoleucine biosynthesis II,AB9,73687.78814047396,CN,0.00763874163374771
3809,PWY-5103,L-isoleucine biosynthesis III,AB9,60368.88306867898,CN,0.006258055942736013
3810,PWY-5104,L-isoleucine biosynthesis IV,AB9,71422.34841429719,CN,0.007403897988799335
3811,PWY-5121,superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),AB9,68169.80903875947,CN,0.007066728037436972
3812,PWY-5154,L-arginine biosynthesis III (via N-acetyl-L-citrulline),AB9,29894.524593897127,CN,0.0030989741366801737
3813,PWY-5177,glutaryl-CoA degradation,AB9,4083.798255660481,CN,0.00042334124210475105
3814,PWY-5178,toluene degradation IV (aerobic) (via catechol),AB9,1.0706351072702878,CN,1.1098589297953773e-07
3815,PWY-5180,toluene degradation I (aerobic) (via o-cresol),AB9,16.508808685367924,CN,1.711362593596837e-06
3816,PWY-5181,toluene degradation III (aerobic) (via p-cresol),AB9,11.909202960538748,CN,1.2345508906577107e-06
3817,PWY-5182,toluene degradation II (aerobic) (via 4-methylcatechol),AB9,16.508808685367924,CN,1.711362593596837e-06
